,COMID,CatAreaSqKm,WsAreaSqKm,CatPctFull,WsPctFull,PctOw2006Cat,PctIce2006Cat,PctUrbOp2006Cat,PctUrbLo2006Cat,PctUrbMd2006Cat,PctUrbHi2006Cat,PctBl2006Cat,PctDecid2006Cat,PctConif2006Cat,PctMxFst2006Cat,PctShrb2006Cat,PctGrs2006Cat,PctHay2006Cat,PctCrop2006Cat,PctWdWet2006Cat,PctHbWet2006Cat,PctOw2006Ws,PctIce2006Ws,PctUrbOp2006Ws,PctUrbLo2006Ws,PctUrbMd2006Ws,PctUrbHi2006Ws,PctBl2006Ws,PctDecid2006Ws,PctConif2006Ws,PctMxFst2006Ws,PctShrb2006Ws,PctGrs2006Ws,PctHay2006Ws,PctCrop2006Ws,PctWdWet2006Ws,PctHbWet2006Ws,longitude,latitude,region_vpu,PctImp2006Cat,PctImp2006Ws
1288,2047963,11.5821,97.2531,100,100,0.046623669,0,33.5146476,11.94342995,4.048488616,1.445333748,0.054394281,28.5336856,17.23521641,1.864946771,0,0.170953454,0.784831766,0,0.357448131,0,0.683885655,0,33.8555789,21.0227746,11.79818433,7.229383948,0.064779426,11.50112439,12.34510777,0.718126209,0.051823541,0.144365578,0.261893965,0,0.32297171,0,-84.424,33.859,SA_03W,10.53469578,23.80977059
1289,20479752,50.5341,32875.3701,100,100,1.900300985,0,5.716931735,20.08940498,13.58884397,9.626173218,0,0,0,0,15.92192203,0.010685854,0.983098541,30.60072308,1.504924398,0.05699122,0.396441773,0,1.01901849,1.063438979,0.803223505,0.176335049,0.283646693,0.110555714,45.60863666,0.004089992,48.00762502,1.864269811,0.124328638,0.236532394,0.181596739,0.120260547,-112.254,33.383,CO_15,24.43316889,1.218131318
1290,2047989,2.25,225.1332,100,100,0,0,47.04,16.64,0,0,0.04,15.88,18,2.4,0,0,0,0,0,0,0.261844988,0,31.44858244,23.94062715,15.35570942,11.896957,0.018788877,6.714025297,9.07222924,0.512896365,0.006396213,0.118329949,0.122327582,0,0.531285479,0,-84.407,33.819,SA_03W,9.2324,30.90018709
1291,2047991,3.3525,101.3634,100,100,0,0,31.11409396,16.2147651,23.94630872,16.83221477,0,4.832214765,6.926174497,0.134228188,0,0,0,0,0,0,0.325857262,0,31.63123968,23.78225277,15.4147355,12.01232397,0.009766839,6.29517163,9.206577522,0.332072523,0.009766839,0.085237867,0.110986806,0,0.784010797,0,-84.35,33.828,SA_03W,37.92214765,31.04013283
1292,2047991,3.3525,101.3634,100,100,0,0,31.11409396,16.2147651,23.94630872,16.83221477,0,4.832214765,6.926174497,0.134228188,0,0,0,0,0,0,0.325857262,0,31.63123968,23.78225277,15.4147355,12.01232397,0.009766839,6.29517163,9.206577522,0.332072523,0.009766839,0.085237867,0.110986806,0,0.784010797,0,-84.358,33.82,SA_03W,37.92214765,31.04013283
1293,2048005,10.2159,13.1274,100,100,0,0,41.87296273,23.46048806,9.805303497,5.655889349,0.044048982,5.858514668,12.02537221,0.669544534,0,0,0.264293895,0,0.343582063,0,0.157685452,0,35.41066776,24.22185657,13.06046894,8.933223639,0.034279446,5.121349239,11.86068833,0.582750583,0,0,0.219388455,0,0.397641574,0,-84.262,33.836,SA_03W,22.34596071,27.14795009
1294,2048011,5.5557,52.8606,100,100,1.117770938,0,28.85144986,20.52486635,9.006965819,6.54462984,0,20.36287057,12.0038879,0.502186943,0,0.016199579,0,0,1.069172202,0,0.231552423,0,33.63979978,24.38281064,12.57704226,9.098648142,0.008512957,7.048728164,11.63891443,0.391596009,0,0.195798005,0.262199067,0,0.524398134,0,-84.31,33.8,SA_03W,20.12182083,26.68130895
1295,2048013,9.2322,77.5998,100,100,0,0,37.10274907,26.64262039,10.02144668,4.104113862,0.126730357,9.98245272,9.524273738,1.140573211,0,0.126730357,0,0,1.228309612,0,0.157732365,0,34.92264155,24.61204797,11.58405047,7.554916379,0.020876342,8.591774721,10.9925541,0.665723365,0,0.178608708,0.209923221,0,0.509150797,0,-84.35,33.805,SA_03W,21.33573796,24.7774118
1296,2048017,4.7097,7.3863,100,100,0.095547487,0,17.44697114,17.40875215,22.31989299,30.4032104,0,8.331740875,2.770877126,0,0,0.133766482,0.936365374,0,0.152875979,0,1.547459486,0,13.5859632,19.0325332,25.42951139,29.29206775,0,7.530157183,2.217619106,0.146216644,0,0.523942976,0.597051298,0,0.097477763,0,-84.438,33.821,SA_03W,49.24460157,50.4837334
1297,2048019,2.988,5.1552,100,100,0,0,24.87951807,20.75301205,23.40361446,20.48192771,0,5.63253012,4.427710843,0,0,0.120481928,0.301204819,0,0,0,0,0,18.59287709,21.68296089,27.42667598,21.8051676,0,4.661312849,5.167597765,0.087290503,0,0.069832402,0.506284916,0,0,0,-84.287,33.803,SA_03W,42.27740964,46.01274441
1298,2048021,1.6839,4.4604,100,100,0,0,43.50614645,23.94441475,9.086050241,4.756814538,0,7.696419027,9.727418493,0.694815607,0,0,0,0,0.587920898,0,0,0,39.28571429,25.04035513,7.425343019,5.468119451,0,7.929782082,12.65133172,0.544794189,0,0.988700565,0.242130751,0,0.423728814,0,-84.305,33.798,SA_03W,21.14804917,20.7566586
1299,2048025,2.6244,15.507,100,100,0,0,26.33744856,28.53223594,16.18655693,5.658436214,0,11.48834019,8.744855967,1.783264746,0,0.342935528,0.925925926,0,0,0,0,0,37.99767847,24.18456181,9.129425421,4.347069066,0,13.02379571,9.663377829,1.31746953,0,0.150899594,0.156703424,0,0.029019153,0,-84.327,33.79,SA_03W,26.37791495,20.33639002
1300,2048033,4.8249,7.1019,100,100,0,0,41.2236523,16.7879127,2.107815706,0.447677672,0,23.44711807,13.95262078,1.939936579,0,0,0,0,0.093266182,0,0,0,40.36243822,24.87644152,4.486123432,1.533392472,0,16.93068052,10.35356736,1.330629831,0,0.063363325,0,0,0.063363325,0,-84.324,33.777,SA_03W,9.934340608,15.21746293
1301,20480362,51.8661,32519.8467,100,100,0.492807441,0,5.788752191,31.08330875,44.10106023,9.760710753,0,0,0,0,8.724773985,0,0,0.039910462,0.008676187,0,0.393566431,0,0.947841184,0.754105031,0.446108192,0.06675585,0.286747662,0.111764364,46.10725333,0.004134706,48.39928627,1.884603903,0.121954449,0.176317252,0.178141061,0.121420314,-111.939,33.421,CO_15,47.85559354,0.780947104
1302,2048059,14.2101,30.3345,100,100,0.53201596,0,34.76470961,25.75843942,8.385584901,5.991513079,0,11.98935968,8.797263918,0.589017671,0,0.28500855,1.697384255,0,1.209702958,0,0.332294912,0,29.73446076,29.79083222,13.11971518,7.975077882,0.068239134,8.882955051,7.503337784,0.474707017,0.017801513,0.459872422,0.928645602,0,0.712060525,0,-84.499,33.963,SA_03W,22.1344607,27.78587747
1303,2048059,14.2101,30.3345,100,100,0.53201596,0,34.76470961,25.75843942,8.385584901,5.991513079,0,11.98935968,8.797263918,0.589017671,0,0.28500855,1.697384255,0,1.209702958,0,0.332294912,0,29.73446076,29.79083222,13.11971518,7.975077882,0.068239134,8.882955051,7.503337784,0.474707017,0.017801513,0.459872422,0.928645602,0,0.712060525,0,-84.514,33.965,SA_03W,22.1344607,27.78587747
1304,2048059,14.2101,30.3345,100,100,0.53201596,0,34.76470961,25.75843942,8.385584901,5.991513079,0,11.98935968,8.797263918,0.589017671,0,0.28500855,1.697384255,0,1.209702958,0,0.332294912,0,29.73446076,29.79083222,13.11971518,7.975077882,0.068239134,8.882955051,7.503337784,0.474707017,0.017801513,0.459872422,0.928645602,0,0.712060525,0,-84.477,33.953,SA_03W,22.1344607,27.78587747
1305,2048067,12.4434,31.4199,100,100,0.108491248,0,24.51902213,25.79921886,20.2227687,17.16331549,0,4.68682193,5.663243165,0.361637495,0,0,0.050629249,0,1.424851729,0,0.148950188,0,21.54621752,25.8371287,20.42049784,20.21425912,0,4.265131334,5.760362064,0.243476268,0.01718656,0.246340695,0.065881814,0,1.234567901,0,-84.25,33.895,SA_03W,38.85982931,41.72879608
1306,2048069,4.6782,51.5655,100,100,0.250096191,0,9.445940746,24.1439015,31.06964217,20.37322047,0,12.48557137,2.116198538,0,0,0.115429011,0,0,0,0,0.167553888,0,21.98097565,28.40387468,21.55685487,15.58425692,0.008726765,4.967274631,5.894057073,0.141373593,0.041888472,0.439828955,0.356052012,0,0.457282485,0,-84.457,33.893,SA_03W,47.30742593,39.04201065
1307,2048073,5.6718,9.3429,100,100,1.126626468,0,39.52713424,25.81720089,9.155823548,0.99968264,0,9.314503332,12.32941923,0,0,0,0.364963504,0,1.364646144,0,1.088527117,0,39.84201907,25.85492727,6.213274251,0.83806955,0,11.33802139,13.38984684,0.048164917,0,0.096329833,0.4623832,0,0.828436567,0,-84.25,33.87,SA_03W,18.32894319,16.40246604
1308,2048079,0.576,338.4783,100,100,0.46875,0,35.15625,10.3125,3.75,0,0,40.46875,9.84375,0,0,0,0,0,0,0,0.408150242,0,32.00695584,22.90799735,14.30068043,10.68024154,0.032173407,8.315097305,10.00114335,0.571676234,0.019144506,0.131618482,0.169641599,0,0.455479716,0,-84.449,33.826,SA_03W,8.8546875,28.88837689
1309,2048081,22.1391,206.1549,100,100,0.17886906,0,24.83840807,28.69628847,21.6919387,17.65925444,0,4.004227814,2.268384894,0.544737591,0.02032603,0.097564942,0,0,0,0,0.238801018,0,31.89587053,24.63492258,14.81221159,11.17999136,0.012660383,6.833114323,9.065270823,0.489825854,0.006985039,0.119618792,0.133588869,0,0.577138841,0,-84.375,33.799,SA_03W,41.74673767,30.14600914
1310,2048083,14.8878,23.1111,100,100,0.20553742,0,40.49691694,25.02720348,9.95042921,5.350018136,0,6.129851288,11.10506589,0.302260912,0,0.193446983,0.489662677,0,0.749607061,0,0.171346236,0,34.67814167,26.30943573,11.55418825,8.150628919,0,5.171540948,12.66404455,0.194711632,0,0.237548191,0.315432844,0,0.552981035,0,-84.243,33.814,SA_03W,22.22270584,25.74418786
1311,2048085,1.3194,12.105,100,100,0,0,65.6207367,11.86903138,5.729877217,3.683492497,0,5.866302865,6.753069577,0,0,0,0,0,0.477489768,0,0.550185874,0,15.69516729,18.75836431,31.6133829,29.97026022,0.126394052,1.115241636,2.022304833,0.05204461,0,0.044609665,0,0,0.05204461,0,-84.402,33.81,SA_03W,15.16575716,54.93479554
1312,2048087,19.9476,3034.8351,100,100,2.950730915,0,27.84695903,27.29651687,13.2963364,5.445767912,0.040606389,12.31275943,7.092582566,0.076700957,0.117307345,0.573001263,2.467966071,0,0.482764844,0,5.434456719,0,10.63961597,5.375264046,1.452711549,0.57567543,0.482616008,48.01507337,8.283207875,1.960149334,0.577425113,4.243871438,12.59958737,0.006138719,0.353880842,0.000326212,-84.201,33.997,SA_03W,24.53284606,3.981351639
1313,2048241,7.434,3761.0928,100,100,4.285714286,0,34.39467312,12.95399516,5.472154964,1.900726392,0.060532688,24.47941889,13.03874092,1.537530266,0,0.278450363,0.799031477,0,0.799031477,0,4.677946261,0,14.02668395,9.205186322,2.828935782,1.228956648,0.417995536,41.80828774,8.649047426,1.654130948,0.487198827,3.577992013,10.85084633,0.004953348,0.581144927,0.000693947,-84.454,33.859,SA_03W,12.80447942,7.018192904
1314,2066534,8.0091,1292.0697,100,100,0.404539836,0,2.876727722,0.112372177,0.056186088,0.056186088,0,0.1910327,29.65501742,3.966737836,4.663445331,6.090571974,10.66411956,13.79930329,26.21642881,1.247331161,0.547772307,0,5.150828937,1.786111074,0.456941293,0.233485856,0.075297795,3.302724303,23.70264545,3.6359571,1.863707507,4.929114892,8.515268178,29.08932854,14.80357445,1.907242311,-83.268,30.952,SA_03S,0.393527363,1.498188604
1315,2066932,6.9633,708.3927,100,100,0.323122657,0,3.94209642,0.45237172,0.413597001,0,0,3.334625824,31.65309552,8.853560812,1.382964974,2.378182758,0,17.02210159,28.65451725,1.589763474,0.418369642,0,4.494075108,1.362972826,0.448734156,0.254223399,0.028712888,5.08027539,17.34715787,5.837990708,1.842325591,5.992735385,6.818167381,35.03899744,13.77748528,1.257776936,-83.562,30.825,SA_03S,0.724828745,1.342230941
1316,2066998,7.2909,3872.4174,100,100,0,0,7.863226762,2.777434885,0.222194791,0,0,0.283915566,52.82063943,6.801629428,4.814220467,6.060980126,0.160474016,0.592519442,16.5288236,1.073941489,0.687733197,0,5.297806998,2.041306291,0.526996392,0.275200189,0.099356541,4.782570701,21.09993618,4.491357259,1.309484355,5.08556748,8.27308802,30.07100681,14.36207522,1.596514363,-83.451,30.789,SA_03S,1.53499568,1.692019822
1317,2067002,10.8243,727.2891,100,100,0.756630914,0,11.91485824,6.901139104,2.170117236,0.748316288,0.049887753,0.947867299,25.07691029,9.47035836,3.01820903,4.099110335,3.924503201,9.76137025,18.70790721,2.452814501,0.419008067,0,4.670343609,1.449822361,0.471105644,0.259621655,0.028709354,4.99146763,17.49129748,5.929471513,1.901747187,5.966595677,6.699426679,34.54799474,13.90918687,1.26420154,-83.525,30.786,SA_03S,5.213436435,1.40156961
1318,20733845,9.3123,276437.4579,100,100,6.571953223,0,0,0,0,0,28.18208176,0,0.048323185,0,51.51251571,12.68000387,0,0,1.005122258,0,0.535917097,0.109498294,0.569073241,0.255284072,0.063216758,0.008481774,5.327330786,7.396290089,21.58073698,0.748291247,50.21991128,9.342767654,2.223062116,0.519486835,0.828377788,0.272273991,-111.588,36.864,CO_14,0.01865275,0.304508313
1319,2077651,12.4902,394.8669,100,100,0.360282461,0,2.060815679,0.28102032,0,0,0.086467791,0,11.59388961,0.086467791,1.03040784,0.432338954,0,0,74.29024355,9.778066004,0.023020415,0,1.684820885,0.05903255,0,0,0.01116832,0.003190949,38.13685067,0.016866443,0.638645579,0.61357384,0.001595474,0.010028696,55.68273765,3.118468527,-84.843,30.038,SA_03W,0.262645914,0.143537987
1320,20875202,0.4698,610.7508,100,100,0,0,6.896551724,0,0,0,0,0,0,1.149425287,0,0,11.30268199,18.3908046,62.2605364,0,1.654995786,0,4.064325417,0.846286243,0.078395313,0.016946355,0.163716527,4.28271236,0,0.1816944,0.012378207,0.729577432,43.76963567,36.8403447,7.321856967,0.037134622,-95.069,37.18,MS_11,0.400383142,0.663663478
1321,20876216,1.1439,12545.5734,100,100,12.90322581,0,3.540519276,2.04563336,0,0,0,0,0,0,0,1.02281668,21.16443745,46.89221086,12.43115657,0,1.503702493,0,3.673209548,0.966876492,0.190831453,0.047663027,0.061766806,4.732599946,0.004103439,0.112062634,0.023307823,43.53291496,21.72428962,22.10274582,1.221146257,0.102779678,-95.109,37.34,MS_11,0.940204563,0.773181384
1322,2091483,1.7775,11.115,100,100,0.050632911,0,2.481012658,3.392405063,0,0,0,18.32911392,0.455696203,40.10126582,0.303797468,2.936708861,31.94936709,0,0,0,0.008097166,0,3.076923077,3.506072874,0.178137652,0,0.04048583,36.16194332,1.457489879,19.04453441,0.105263158,6.307692308,30.11336032,0,0,0,-83.358816,38.032017,MS_05,1.57721519,1.682834008
1323,2091805,6.327,255.9699,100,100,0,0,4.324324324,2.26173542,0.113798009,0,0,39.84352774,6.173541963,0.583214794,1.137980085,2.873399716,42.17638691,0.512091038,0,0,0.405750832,0,4.206939957,2.203501271,0.135367479,0.024612269,0.042895669,64.98904754,0.947220747,0.111106814,1.435598482,4.516351337,19.75591661,1.225690989,0,0,-83.608451,38.246812,MS_05,1.411806543,1.334185387
1324,20920709,0.4329,276.0966,100,100,0,0,8.93970894,1.663201663,0,0,0,7.9002079,0,0,0,26.1954262,0,48.23284823,7.068607069,0,0.584795322,0,2.540958491,0.094858104,0.00684543,0.001629864,0,2.653093157,0,0.11148272,0.003259729,82.08290142,3.0550177,7.467386415,1.397771649,0,-96.824,38.196,MS_11,1.559251559,0.191059216
1325,20987715,2.9718,2112.1893,100,100,7.843731072,0,3.725015142,0.605693519,0,0,0.181708056,2.241066021,0,0,0,29.37613568,4.239854634,38.06783767,10.35735918,3.361599031,0.665607955,0,3.924790264,0.336447117,0.024585865,0.005241008,0.0303808,2.11660006,0,0.004346201,0.001747003,37.15073265,0.099366094,55.07178263,0.549964911,0.018407441,-97.601,37.128,MS_11,0.404603271,0.32621863
1326,21177172,11.1807,3242.6244,100,100,2.141189729,0,2.994445786,0.080495854,0,0,0,3.630363036,0,0.193190051,0,7.808097883,0,81.75158979,1.400627868,0,0.544114823,0,4.984740138,1.867487335,0.397122775,0.155623945,0.012795191,2.771088751,0,0.001221233,0.003830231,23.04969086,0.398121966,65.10440432,0.687110107,0.022648322,-97.424,37.883,MS_11,0.154552041,1.332807926
1327,21195628,166.5432,1833.9579,100,100,0.163200899,0,3.041373049,0.08160045,0,0,0,0.103756863,0,0,0,47.93567074,0,46.08750162,2.583113571,0.003782802,0.180642097,0,3.628398449,0.269809901,0.064139967,0.019384305,0.0030426,0.06006681,0,0,0.012464844,36.22956121,0.03817972,58.88804754,0.601355135,0.004907419,-98.876,37.871,MS_11,0.162428127,0.297016633
1328,2130866,0.4284,112.3623,100,100,0,0,10.71428571,0,0,0,0,3.151260504,4.411764706,0.840336134,9.663865546,0,2.31092437,29.62184874,39.28571429,0,0.937948048,0,5.951284372,1.078119618,0.296362748,0.056068628,0,5.578828486,11.99948737,1.911940215,15.03360113,0.557482358,15.49096094,34.57191603,6.276482414,0.25951765,-85.254,31.105,SA_03W,0.943277311,1.098280295
1329,2133672,2.4498,2174.9175,100,100,7.384276267,0,10.10286554,0.367376929,0,0,0,0,28.43497428,0.587803086,48.78765614,4.335047759,0,0,0,0,0.698757539,0,5.545286201,0.790250665,0.253499271,0.075354582,0.056650425,3.185417378,23.96308826,1.389652711,14.64130019,1.852208187,9.609385184,21.80805479,15.83588343,0.295211198,-85.165,30.534,SA_03W,0.737692873,0.828515564
1330,2135838,0.2565,3237.6951,100,100,25.61403509,0,0,6.315789474,0,0,0,0,3.859649123,0,0,0.701754386,0,0,62.10526316,1.403508772,0.863614366,0,5.269943424,0.603874034,0.176292079,0.050619343,0.077277196,2.145720886,30.76452443,1.07982373,14.92292156,2.885830726,7.246905368,15.58283546,17.91460536,0.415212044,-85.177,30.127,SA_03W,0.603508772,0.66399875
1331,2142677,2.1654,18.7929,100,100,0,0,6.026600166,2.950955943,0,0,0.665004156,11.76226101,3.325020781,4.073150457,0,7.772236076,27.01579385,28.80299252,7.024106401,0.581878637,0.775824913,0,3.337962741,0.636942675,0,0,0.153249365,5.70374982,35.07015948,4.314927446,0.220295963,3.543891576,5.349360663,34.54815382,5.708538863,0.636942675,-83.697,31.696,SA_03S,1.706566916,0.518222307
1332,2142679,2.4282,23.0427,100,100,0,0,4.707190511,0.111193477,0,0,0,10.30392884,34.84062268,11.74944403,0,2.965159377,9.673832468,9.85915493,15.78947368,0,1.624809593,0,3.523024646,0.207006991,0,0,0.074210054,8.280279655,26.58282233,5.483732375,0.156231692,5.979767996,5.499355544,33.62887162,8.631800961,0.328086552,-83.702,31.692,SA_03S,0.416975537,0.356325431
1333,2142725,3.0204,52.4169,100,100,0.178784267,0,6.615017878,1.936829559,0,0,0,6.436233611,15.46483909,12.15733015,0,5.21454112,17.43146603,22.8545888,10.63766389,1.072705602,1.083429199,0,3.499253103,0.568328154,0,0,0.087567178,7.039714291,29.24400337,5.624903419,0.1476623,4.429868993,6.152023489,33.81294964,7.731666695,0.578630175,-83.69,31.674,SA_03S,1.128724672,0.476622998
1334,2142751,0.1521,60.102,100,100,0,0,5.325443787,0,2.958579882,0,0,14.79289941,5.917159763,0,0,7.692307692,0,38.46153846,24.85207101,0,1.233902366,0,3.694219826,0.61245882,0.025456724,0,0.086852351,6.855345912,26.58430668,5.302485774,0.143755615,4.483378257,7.728361785,34.43545972,8.039832285,0.774183887,-83.666,31.654,SA_03S,2.159763314,0.530398323
1335,2142787,4.4271,28.1934,100,100,0.46757471,0,4.025208376,1.341736125,0.203293352,0,0,10.75421834,10.20532629,6.485057939,0,5.875177882,8.660296808,41.20756251,9.920715593,0.85383208,1.312009194,0,3.789184703,1.538657984,0.146842878,0,0.025537892,8.986145694,8.922300964,3.003894529,0.041499074,4.587243823,11.73785354,49.12213497,5.666219754,1.120475005,-83.705,31.631,SA_03S,0.932303314,0.974813254
1336,2142803,0.6174,45.3321,100,100,0,0,1.603498542,0.583090379,0,0,0,10.05830904,29.59183673,11.37026239,0,0,0,33.2361516,13.55685131,0,1.278564196,0,3.946872084,1.284520241,0.101252755,0,0.049633703,8.259048224,11.23905577,3.496198058,0.051619051,4.788659691,11.54877008,46.12559312,6.736286208,1.09392682,-83.702,31.609,SA_03S,0.15451895,0.892354424
1337,2142931,5.6322,16.4745,100,100,0.255672739,0,3.579418345,1.08660914,0,0,0.415468201,2.940236497,9.2042186,1.565995526,0,4.713966123,8.86864813,48.68967721,16.76254394,1.917545542,0.442502049,0,3.824091778,2.485659656,0.163889648,0,0.295001366,3.835017755,6.73040153,1.682600382,0,3.987981426,7.030865884,54.31302923,13.42802513,1.780934171,-83.604,31.559,SA_03S,0.736017897,1.387161978
1338,2142937,1.4139,8.0145,100,100,0,0,5.346912794,0.763844685,0,0,1.01845958,3.755569701,6.365372374,1.01845958,1.145767027,10.50286442,19.60534691,22.7880331,25.2068746,2.482495226,1.987647389,0,3.076923077,2.515440764,0.067377878,0,0.887142055,3.088152723,7.770915216,1.572150477,0.314430095,5.603593487,14.54239191,43.26782706,12.15047726,3.155530601,-83.595,31.556,SA_03S,0.908975175,1.1174621
1339,2143009,0.6849,236.9106,100,100,0,0,5.124835742,0,0,0,0,8.804204993,22.3390276,5.124835742,0.657030223,3.94218134,2.628120894,3.153745072,48.2260184,0,1.000250727,0,3.94553895,1.502085597,0.170190781,0.039888464,0.089274182,7.541578975,16.74745664,4.571977784,0.184626606,5.898934028,9.561074937,37.74208499,9.777612315,1.227425029,-83.627,31.532,SA_03S,0.244415243,1.003620353
1340,2143101,4.1148,17.3727,100,100,0.284339458,0,4.111986002,2.755905512,0,0,0,4.505686789,15.85739283,0.590551181,1.46544182,7.633420822,3.149606299,43.00087489,14.74190726,1.902887139,0.388540641,0,3.641920945,1.901258872,0.155416257,0,0.113971921,4.092628089,9.900015542,1.756203699,0.559498524,5.341138683,7.848520955,47.37605554,15.05465472,1.87017562,-83.586,31.517,SA_03S,1.569991251,1.183028545
1341,2143151,0.9999,23.0859,100,100,0.540054005,0,1.170117012,0.810081008,0,0,0,0,15.39153915,4.410441044,0,3.870387039,3.330333033,47.16471647,22.59225923,0.720072007,0.315777163,0,3.555416943,2.179252271,0.132548439,0,0.085766637,3.82051382,9.804685977,1.847881174,0.421036217,5.188881525,6.912011228,49.14038439,14.8532221,1.74262212,-83.592,31.507,SA_03S,0.216021602,1.185528829
1342,2143269,2.0349,116.4447,100,100,0,0,1.946041575,0,0,0,0,21.40645732,1.769128704,15.0818222,0,7.120743034,8.226448474,24.23706325,20.21229544,0,1.183308472,0,4.511411855,2.18730436,0.247327701,0.081154402,0.112070365,7.483208768,19.38198991,4.642031797,0.184722877,5.395608388,8.456288693,35.87952049,9.190542807,1.063509116,-83.631,31.604,SA_03S,0.199026979,1.345385406
1343,2143277,8.2386,84.5037,100,100,0.436967446,0,1.201660476,0.273104654,0,0,0.196635351,12.2241643,18.6148132,8.433471706,0.120166048,12.51911733,6.52173913,20.64671182,17.82827179,0.983176753,0.83286294,0,3.338907054,0.912741099,0.10011396,0,0.056447232,8.067694077,14.75402852,4.502998094,0.14058556,5.789568977,10.73562459,40.83904018,8.659857497,1.26953021,-83.672,31.579,SA_03S,0.21771903,0.700574058
1344,2143281,3.1995,215.9019,100,100,0,0,3.263009845,1.631504923,0,0,0.140646976,6.160337553,6.526019691,5.11954993,0,9.620253165,11.98312236,30.09845288,21.68776371,3.769338959,1.066317619,0,4.015156884,1.598642717,0.177580651,0.043769879,0.092125174,7.601785811,16.92768799,4.446602832,0.173828947,5.774289156,9.746093017,37.67586112,9.437619586,1.222638615,-83.638,31.559,SA_03S,0.839662447,1.049322401
1345,2144763,0.7398,16.4376,100,100,0,0,4.501216545,0.243309002,0,0,0,6.082725061,29.31873479,3.163017032,0,9.124087591,8.759124088,21.89781022,16.90997567,0,1.237406921,0,4.933201927,1.894437144,0.08760403,0.125930793,0.065703022,4.659439334,13.55672361,2.244853263,0.38326763,6.608628997,18.91699518,32.62155059,10.78077092,1.88348664,-83.567,31.493,SA_03S,0.693430657,1.290735874
1346,2144821,0.6129,333.5751,100,100,0,0,3.671071953,3.083700441,0,0,0,5.580029369,1.468428781,0.146842878,0,7.488986784,12.7753304,28.1938326,36.85756241,0.734214391,0.942696262,0,3.953982177,1.596162303,0.147852762,0.036693386,0.111968789,6.704906931,15.15113088,3.965853566,0.272502354,5.701234894,9.829510656,38.31652902,11.84953553,1.41944048,-83.584,31.481,SA_03S,1.612334802,1.028842081
1347,2145391,0.8766,283.509,100,100,0,0,4.106776181,0.616016427,0,0,0,6.776180698,42.19712526,6.468172485,0,12.21765914,4.825462012,1.232032854,21.56057495,0,0.855845846,0,4.92778007,2.476111869,0.452049141,0.183803689,0.085394114,7.85467128,22.76848354,5.197295324,0.223802419,5.495063649,6.310910765,31.82914828,10.31459319,1.025046824,-83.769,31.362,SA_03S,0.457905544,1.687578172
1348,2146575,1.1853,3.7854,100,100,2.201974184,0,6.605922551,1.06302202,0,0,0,1.746393318,26.42369021,0.835231587,0,4.783599089,8.200455581,27.71450266,17.23614275,3.189066059,1.11745126,0,3.708987161,2.401331431,0,0,0,6.704707561,10.29481693,1.212553495,0,4.707560628,9.819305754,45.19733714,11.67379933,3.162149311,-83.578,31.496,SA_03S,0.987091875,1.053257252
1349,21477690,12.5811,241.4268,100,100,0.050075113,0,21.31769082,11.0665999,11.24543959,2.396451821,0.128764575,0,0.86558409,0,0,0.572287002,8.713069604,0,40.68960584,2.954431647,6.092032865,0,21.53758406,25.12450979,15.58870018,5.04488317,0.393659693,0,0.304191581,0,0.433920344,0.651253299,2.035772333,0,19.33182232,3.46167037,-81.45,28.304,SA_03S,14.37756635,24.25205404
1350,21489186,2.7765,2.7765,100,100,0,0,4.927066451,0.518638574,0,0,0,0,0,0,0.032414911,1.199351702,34.0356564,0,56.62884927,2.65802269,0,0,4.927066451,0.518638574,0,0,0,0,0,0,0.032414911,1.199351702,34.0356564,0,56.62884927,2.65802269,-80.995,27.296,SA_03S,0.427876823,0.427876823
1351,21489426,2.1582,7354.053,100,100,4.879065888,0,8.548790659,2.12677231,0,0,0,0,0,0,0.542118432,2.835696414,47.03919933,6.380316931,23.64470392,4.003336113,10.30275958,0,9.455524729,4.308844388,1.759050418,0.567005704,0.596560835,0,1.139800053,0,11.30227373,1.810781075,18.87377205,7.40423954,26.82708841,5.652299487,-80.962,27.225,SA_03S,1.293994996,3.611647904
1352,215049,11.9349,2745.7101,100,100,0.13573637,0,4.66028203,0.52786366,0,0,0.015081819,0.821959128,0.27147274,0,0.075409094,5.044868411,0,86.44898575,1.538345524,0.459995475,0.071325811,0,3.153413756,0.17457779,0.042906933,0.0098663,0.029861128,0.061754517,0.059230579,0.001540585,0.483448708,56.03622538,0.770784214,38.86240576,0.08450273,0.158155808,-103.546,40.32,MS_10L,0.572656662,0.215440661
1353,21517052,1.6938,320.9832,100,100,0.265674814,0,14.93092455,1.859723698,0,0,0,15.40913921,0,0.903294368,0,4.516471838,45.48352816,15.24973433,1.381509033,0,0.567786725,0,3.250263565,0.435162962,0.023272246,0.002243108,0.068134407,5.994986654,0,0.119445504,0.06000314,64.92508019,20.77790987,3.244655795,0.522363787,0.008692044,-96.223,37.708,MS_11,2.14293305,0.429148628
1354,21609435,2.9106,122.6664,100,100,0,0,0.958565244,0,0,0,14.53308596,0,53.24675325,0.185528757,23.34570192,7.513914657,0,0,0,0.216450216,1.019105476,0,0.931795504,0,0,0,19.99545108,0,46.49292716,0.00807067,28.61345894,2.81446264,0,0,0,0.124728532,-119.565,37.742,CA_18,0.054730983,0.133863063
